"set","gene","mean_within_condition_variance","median_within_condition_variance"
"New_only","Vitvi10g00687",0.406385738806277,0.19058899906217
"New_only","Vitvi10g00732",0.286488551966244,0.126163583386318
"New_only","Vitvi10g00736",0.0739070350396746,0.0526863975651038
"New_only","Vitvi10g04413",0.0842055955381665,0.0520845149911748
"New_only","Vitvi10g00754",0.108223477692113,0.0449190859008217
"New_only","Vitvi10g04416",0.0423868296289684,0.0350120848001076
"New_only","Vitvi10g01886",0.105616707055446,0.0805587419099594
"New_only","Vitvi10g00862",0.227773883147883,0.0675221030465705
"New_only","Vitvi10g00888",0.0632031378088188,0.0476750465828108
"New_only","Vitvi10g00892",0.0843628258024974,0.036431815079542
"New_only","Vitvi10g00902",0.851101847630522,0.113458323021956
"New_only","Vitvi10g00940",0.109264716065466,0.032433133493729
"New_only","Vitvi10g00957",0.0587069276716818,0.0328801323622112
"New_only","Vitvi10g01921",0.112144461534703,0.0557560698441075
"New_only","Vitvi10g04499",0.128916048272258,0.109868059598641
"New_only","Vitvi10g01078",0.0872523714582445,0.0539221537710352
"New_only","Vitvi10g04533",0.0444397295308944,0.0339432959328695
"New_only","Vitvi10g04614",0.0592045838945031,0.013911107576273
"New_only","Vitvi10g02029",0.0294686685958922,0.0244991473493675
"New_only","Vitvi10g01458",0.0616025255116138,0.0126870650066039
"New_only","Vitvi10g02038",0.0618972389223482,0.0318036761353901
"New_only","Vitvi10g04707",0.145047982231626,0.0657239778215775
"New_only","Vitvi10g02068",0.205010080537337,0.0589978635494077
"New_only","Vitvi10g04710",0.0640990855800052,0.0361237253365772
"New_only","Vitvi10g04729",0.0193510511626568,0.0155090378788524
"New_only","Vitvi10g04730",0.0373293506987687,0.0217004921242515
"New_only","Vitvi11g00045",1.43634157105225,0.142676522061317
"New_only","Vitvi11g01349",0.237430859246598,0.0686467007560795
"New_only","Vitvi11g04030",0.0438450356818671,0.0355716099572912
"New_only","Vitvi11g00186",0.617383851762756,0.270037911540554
"New_only","Vitvi11g00189",0.0467191448163472,0.0207816214662428
"New_only","Vitvi11g00193",0.110279169439211,0.0227895583786705
"New_only","Vitvi11g00197",0.111076084047138,0.0531322431931455
"New_only","Vitvi11g04050",0.198136317338239,0.0373922426222501
"New_only","Vitvi11g04054",0.0735421397521214,0.0321211811820156
"New_only","Vitvi11g00226",0.112230077108225,0.0423676937455512
"New_only","Vitvi11g00237",0.137880849367594,0.0719284103296546
"New_only","Vitvi11g00251",0.295050090252579,0.117370361957277
"New_only","Vitvi11g00261",0.309160285993854,0.242651187640686
"New_only","Vitvi11g00318",0.15396057538406,0.0851847371209908
"New_only","Vitvi11g04073",0.286741351539878,0.210180458833714
"New_only","Vitvi11g00362",0.232161885584367,0.158862145644375
"New_only","Vitvi11g00370",0.427094594760829,0.128474920540449
"New_only","Vitvi11g04085",0.16389241650356,0.101086694978691
"New_only","Vitvi11g00424",0.280762467254555,0.123828008181333
"New_only","Vitvi11g00486",0.760101859126247,0.177517306340972
"New_only","Vitvi11g04112",0.0414812993504728,0.0348493383488284
"New_only","Vitvi11g00515",0.219451684922673,0.173918281752158
"New_only","Vitvi11g00532",0.0428366328870698,0.0300606380900977
"New_only","Vitvi11g00535",0.266603232557471,0.101283960612402
"New_only","Vitvi11g00565",0.047865039434366,0.0249806431647227
"New_only","Vitvi11g00622",0.0719249560915424,0.076958867660382
"New_only","Vitvi11g04157",0.0402871976605949,0.0252851090531967
"New_only","Vitvi11g00678",0.094624886429308,0.0499865191347574
"New_only","Vitvi11g04173",0.155170240716153,0.125756762354345
"New_only","Vitvi11g04184",0.0290400423283079,0.0260750965368103
"New_only","Vitvi11g04201",0.754327065212347,0.34812342963816
"New_only","Vitvi11g04202",0.402126644806051,0.169535692120444
"New_only","Vitvi11g01513",0.561198871795251,0.223355523349341
"New_only","Vitvi11g00766",0.842976379516312,0.109647614980727
"New_only","Vitvi11g00811",0.233294346588788,0.0836026794435748
"New_only","Vitvi11g04268",0.121494425535073,0.101109542045005
"New_only","Vitvi11g01072",0.582597017954743,0.510504321625143
"New_only","Vitvi11g01139",0.146991708634623,0.03122752708338
"New_only","Vitvi11g01257",0.271312391606811,0.0699318860133225
"New_only","Vitvi11g01671",0.172136231547567,0.0941257465399125
"New_only","Vitvi11g01265",0.167521770712584,0.122972699095407
"New_only","Vitvi11g01685",0.0288493140907636,0.0207356437547094
"New_only","Vitvi11g01303",0.450082344395568,0.343870180102769
"New_only","Vitvi12g02197",0.155057864779179,0.0848502753133047
"New_only","Vitvi12g04023",0.0809380345586379,0.0386532038708778
"New_only","Vitvi12g00101",0.0831335439427755,0.0480914734325596
"New_only","Vitvi12g00137",0.0369260242818934,0.0219970577720761
"New_only","Vitvi12g00209",0.132764228388464,0.0660344427422716
"New_only","Vitvi12g04056",0.0929848736197983,0.071591884095728
"New_only","Vitvi12g00220",0.420479991798533,0.0510160078367229
"New_only","Vitvi12g00224",0.101818822529133,0.0524859747408514
"New_only","Vitvi12g02273",0.0737532649000068,0.0215270420133345
"New_only","Vitvi12g00261",0.309209970041467,0.375600758973349
"New_only","Vitvi12g00274",0.975908450704188,0.33819970754885
"New_only","Vitvi12g02309",0.0947289216056399,0.0341455482665732
"New_only","Vitvi12g04091",0.053128204664472,0.0471483877624477
"New_only","Vitvi12g00346",0.161644831393254,0.0607525341626486
"New_only","Vitvi12g00380",0.060145732061179,0.029396859446322
"New_only","Vitvi12g00388",0.156899893354661,0.021296698672853
"New_only","Vitvi12g00468",0.0699599718460488,0.0318595909624241
"New_only","Vitvi12g02388",0.0740147155041842,0.0694857188886046
"New_only","Vitvi12g02413",0.0957159254384156,0.0262893988122344
"New_only","Vitvi12g00519",0.172719131829316,0.0479145811795578
"New_only","Vitvi12g04158",0.117605121799958,0.0270188310226064
"New_only","Vitvi12g00558",0.0848674484427795,0.0370117002526114
"New_only","Vitvi12g00563",0.0924048350077992,0.0938622361537758
"New_only","Vitvi12g04202",0.150783758618931,0.0894221073857116
"New_only","Vitvi12g04205",0.0326867557744542,0.0256697633496285
"New_only","Vitvi12g02467",0.0708380146648226,0.0284068709403908
"New_only","Vitvi12g02499",0.183318488652417,0.132726513178302
"New_only","Vitvi12g02508",0.302350779874364,0.0614359560612406
"New_only","Vitvi12g00915",0.0803987588726554,0.0447181991597103
"New_only","Vitvi12g04345",0.0483512906644627,0.0441091197737948
"New_only","Vitvi12g04396",0.0787904483477706,0.054949773371859
"New_only","Vitvi12g04411",0.0174722066543835,0.013779610410707
"New_only","Vitvi12g01804",0.0381666835123977,0.0204848243199612
"New_only","Vitvi12g04434",0.0805669167898864,0.0357810241464544
"New_only","Vitvi12g02646",0.104499301339545,0.0190713623545442
"New_only","Vitvi12g01857",0.0318952358192012,0.018373795950794
"New_only","Vitvi12g04466",0.0268732940860978,0.00862638596320961
"New_only","Vitvi12g01876",0.292917778163678,0.100222219137743
"New_only","Vitvi12g01883",0.0257033793122365,0.0156740882304978
"New_only","Vitvi12g04528",0.0623385322452342,0.0425895772227039
"New_only","Vitvi12g04546",0.039591248507232,0.0190998030407739
"New_only","Vitvi12g01963",0.0868324140022037,0.0577393991731015
"New_only","Vitvi12g02721",0.161200562670422,0.0930130490207072
"New_only","Vitvi12g02063",0.150430945571502,0.0405903276357131
"New_only","Vitvi12g04599",0.376700966733043,0.219172009689356
"New_only","Vitvi12g02736",0.0577623181138473,0.0643722738257845
"New_only","Vitvi12g02088",0.0563619003213055,0.0316086698156629
"New_only","Vitvi13g04002",0.145891648148422,0.0362391757128359
"New_only","Vitvi13g01884",0.0825951152935046,0.0486796050186291
"New_only","Vitvi13g04006",0.0307543048797002,0.0159427993402532
"New_only","Vitvi13g00047",0.0905856236376901,0.0387817340954116
"New_only","Vitvi13g00055",0.11250506042367,0.100006200228333
"New_only","Vitvi13g00114",0.283930889931002,0.118361270167978
"New_only","Vitvi13g00137",0.144581487803001,0.0489242553745436
"New_only","Vitvi13g00155",0.426846705757132,0.334594208256276
"New_only","Vitvi13g01907",0.25046869057896,0.0627773814156065
"New_only","Vitvi13g04039",0.0369592346336593,0.0245315317271522
"New_only","Vitvi13g00225",0.110615447471801,0.0599298293227446
"New_only","Vitvi13g01933",0.169626441676585,0.127453554763474
"New_only","Vitvi13g04102",0.0424760534622619,0.0265900959063141
"New_only","Vitvi13g00325",0.104708000027849,0.0849292263286722
"New_only","Vitvi13g01996",0.488773957680224,0.185285696495783
"New_only","Vitvi13g00368",0.0757675338677252,0.0481985313702414
"New_only","Vitvi13g00410",0.160562576538494,0.123721451731383
"New_only","Vitvi13g00451",0.120340871533674,0.0440714549151085
"New_only","Vitvi13g00492",0.362255873160402,0.129634217470351
"New_only","Vitvi13g00494",0.1256154988185,0.0770738431441546
"New_only","Vitvi13g00521",0.0522239733251657,0.0370880595697398
"New_only","Vitvi13g00543",0.136201978670729,0.0701662523363168
"New_only","Vitvi13g00578",0.184376341894588,0.0978420236198669
"New_only","Vitvi13g00620",0.303942231222956,0.124424126671122
"New_only","Vitvi13g02062",0.0862480757275071,0.0597728708222222
"New_only","Vitvi13g00665",0.154357492463797,0.101043607132673
"New_only","Vitvi13g00676",0.0274273395267255,0.0246057578263862
"New_only","Vitvi13g00819",0.234246339577564,0.0653191216465538
"New_only","Vitvi13g00870",0.949883320291055,0.192788300305669
"New_only","Vitvi13g00924",0.120643090393703,0.0361355967356189
"New_only","Vitvi13g04282",0.0359274127961935,0.0231259851024072
"New_only","Vitvi13g02144",0.102372380770646,0.0998993792673446
"New_only","Vitvi13g04286",0.0534733623501899,0.0337741447458085
"New_only","Vitvi13g04316",0.185051409713167,0.106561145486299
"New_only","Vitvi13g01020",0.0452395912447603,0.0461005294557965
"New_only","Vitvi13g04332",0.0574814777858168,0.0272666643666424
"New_only","Vitvi13g01056",0.258191643206004,0.0228460640587317
"New_only","Vitvi13g01094",0.0940097106947621,0.0198928459793887
"New_only","Vitvi13g04340",0.069775125372674,0.0138947623006395
"New_only","Vitvi13g01159",0.836866434729393,0.180316467200733
"New_only","Vitvi13g04362",0.020248474463143,0.0117158221556665
"New_only","Vitvi13g02226",0.0480058488065326,0.0195341645089386
"New_only","Vitvi13g04392",0.0353082639326456,0.0310868457796542
"New_only","Vitvi13g02269",0.0553873695723152,0.048972305941696
"New_only","Vitvi13g01395",0.442547645258735,0.428687190207673
"New_only","Vitvi13g02312",0.12572848834333,0.0513959407804465
"New_only","Vitvi13g04472",0.0691416549807376,0.0658251034286153
"New_only","Vitvi13g01358",1.66418637648192,0.0984946908468394
"New_only","Vitvi13g04475",1.72192157140528,0.133251740662532
"New_only","Vitvi13g04477",0.0404096800840748,0.0265713535486476
"New_only","Vitvi13g02295",0.25162243252575,0.0986580972896347
"New_only","Vitvi13g04503",0.0827389881481031,0.0328156498431272
"New_only","Vitvi13g04504",0.0409088853596989,0.0316910877162502
"New_only","Vitvi13g02402",0.0294673282090541,0.0133885744341548
"New_only","Vitvi13g04580",0.291220330750937,0.0729644480800861
"New_only","Vitvi13g04593",0.641648345583842,0.177070589792331
"New_only","Vitvi13g04645",0.0453049781822225,0.0218570072329778
"New_only","Vitvi13g04672",0.0726177648563323,0.0535544906128516
"New_only","Vitvi13g04697",0.0796027816492078,0.0503011695717752
"New_only","Vitvi13g02471",0.0664396589902967,0.0298350984278366
"New_only","Vitvi13g04714",0.068315598415107,0.0267098855058403
"New_only","Vitvi13g01667",0.0359358647237606,0.0195325090625902
"New_only","Vitvi13g01673",0.485974481525565,0.318165735519136
"New_only","Vitvi13g02502",0.117051775394667,0.0360356401700457
"New_only","Vitvi13g04746",0.0472856426683659,0.0317741486837197
"New_only","Vitvi13g01817",0.0255238101287964,0.0167363968156921
"New_only","Vitvi14g00169",0.358068362556039,0.0920599602287226
"New_only","Vitvi14g00183",0.127993291595907,0.0846274571491237
"New_only","Vitvi14g00189",0.118342432627068,0.0716344288803745
"New_only","Vitvi14g00193",0.0765284770552777,0.0612972266597914
"New_only","Vitvi14g02563",0.0604578890869278,0.0547891190302344
"New_only","Vitvi14g00286",0.0840234878997322,0.0507281058590959
"New_only","Vitvi14g02566",0.0226677956543123,0.0132057860854853
"New_only","Vitvi14g00304",0.112098921489315,0.0533753766365887
"New_only","Vitvi14g00305",0.0704733812377365,0.0653037299941823
"New_only","Vitvi14g02597",0.150831799926898,0.0945315504893187
"New_only","Vitvi14g04143",0.0942697598379717,0.0484725437569805
"New_only","Vitvi14g00366",0.0472438266651555,0.0386064818427712
"New_only","Vitvi14g00387",0.514882060449148,0.45947047876562
"New_only","Vitvi14g02637",0.261352836758843,0.23980197758211
"New_only","Vitvi14g00428",0.0368392259200671,0.0339953846604866
"New_only","Vitvi14g00483",0.196893069073909,0.126380389827248
"New_only","Vitvi14g00495",0.0573380872420659,0.0524512557597468
"New_only","Vitvi14g00518",0.103867642281098,0.106334978676727
"New_only","Vitvi14g00545",0.0893366238835385,0.0409308082072874
"New_only","Vitvi14g00562",0.156909531037375,0.0341945550793631
"New_only","Vitvi14g02729",0.0623821245652057,0.0243855362140965
"New_only","Vitvi14g04277",0.040862353055576,0.0191011998252469
"New_only","Vitvi14g00666",0.0428384794446405,0.0331706035548125
"New_only","Vitvi14g00738",0.0375333023124819,0.0308948255553741
"New_only","Vitvi14g04315",0.042352866950058,0.0289148944925047
"New_only","Vitvi14g00831",0.0329907568136617,0.0145331318219748
"New_only","Vitvi14g00902",0.279506991480676,0.150497176049039
"New_only","Vitvi14g00925",0.262207979377194,0.0991365757851807
"New_only","Vitvi14g04399",0.0689169853813845,0.023245484224917
"New_only","Vitvi14g02866",0.180486758492734,0.0770154987147253
"New_only","Vitvi14g01162",0.111944359797517,0.0184997771707976
"New_only","Vitvi14g01222",0.0561539337972837,0.0322424577151898
"New_only","Vitvi14g01228",0.113947257838522,0.036396902231394
"New_only","Vitvi13g01779",0.0459539704254073,0.0342224441133069
"New_only","Vitvi14g01378",0.174644502855666,0.0479719835769303
"New_only","Vitvi14g01379",0.190467296852834,0.0340862973599204
"New_only","Vitvi14g02932",0.0705568052916911,0.0437425858473846
"New_only","Vitvi14g01542",0.220812400446531,0.0862803230297609
"New_only","Vitvi14g01548",0.461042719375653,0.0640726401365666
"New_only","Vitvi14g04585",0.0719606318634984,0.0502771551484288
"New_only","Vitvi14g01589",0.0568316201074746,0.0468487107231357
"New_only","Vitvi14g01635",0.403322801654551,0.143624997138951
"New_only","Vitvi14g03001",0.0470718094927775,0.0303187651562677
"New_only","Vitvi14g03012",0.0678718725346207,0.00704434883973473
"New_only","Vitvi14g01717",0.578092647251252,0.447565036206224
"New_only","Vitvi14g01732",0.0322295975633483,0.0094524175061906
"New_only","Vitvi14g01761",0.391277343244659,0.154126742171215
"New_only","Vitvi14g04636",0.0836621250298317,0.0431706048984946
"New_only","Vitvi14g03043",0.151138384748849,0.136707166432943
"New_only","Vitvi14g03045",0.0286456376009304,0.0183667167354012
"New_only","Vitvi14g01845",0.0752690591484878,0.0772207143886039
"New_only","Vitvi14g01899",0.224190401459641,0.130209817441052
"New_only","Vitvi14g01907",0.0704156221975792,0.041724452141855
"New_only","Vitvi14g03069",0.084061340250173,0.0516692450711286
"New_only","Vitvi14g01940",0.0615376293577473,0.0422062319822024
"New_only","Vitvi14g01950",0.0785608743886463,0.0319564309085187
"New_only","Vitvi14g01975",1.00107042261989,0.370637049030594
"New_only","Vitvi15g01235",0.588323740521974,0.191090792884031
"New_only","Vitvi15g04045",0.367858000141531,0.23605386820688
"New_only","Vitvi15g00076",0.143273840963757,0.0492480573911976
"New_only","Vitvi15g04179",0.0529953578890902,0.03488888826918
"New_only","Vitvi15g00285",0.0367791738176147,0.0233582289439622
"New_only","Vitvi15g01467",0.0833867290078969,0.0495878704038472
"New_only","Vitvi15g00640",0.190598742266188,0.0770027075793111
"New_only","Vitvi15g00706",0.486034760439893,0.0990855266727865
"New_only","Vitvi15g00744",0.124744812396636,0.0132930262320865
"New_only","Vitvi15g01524",0.162955081142182,0.0648989873326159
"New_only","Vitvi15g00812",1.96764416819305,0.428075869190057
"New_only","Vitvi15g04452",0.0671952729785962,0.0607635380737923
"New_only","Vitvi15g00844",0.192281577658484,0.123014119659497
"New_only","Vitvi15g00867",0.0846642766431965,0.0384026434311458
"New_only","Vitvi15g04481",0.0659014836332439,0.0247810282726654
"New_only","Vitvi15g01762",0.0686565537023649,0.0341728817884864
"New_only","Vitvi15g00925",0.0697484325490767,0.0371915477470737
"New_only","Vitvi15g04554",0.102839025358105,0.0503917056317594
"New_only","Vitvi15g00946",0.140677703112125,0.0322502799648815
"New_only","Vitvi15g01573",0.051443467935324,0.0341457038856328
"New_only","Vitvi15g04574",0.0172855580565443,0.00475288505315506
"New_only","Vitvi15g04579",0.0551282968587162,0.0512941775154247
"New_only","Vitvi15g00981",0.0762175416024661,0.0497596398038972
"New_only","Vitvi15g00998",0.0656915246820003,0.0488934461598498
"New_only","Vitvi15g01621",0.0232498580462457,0.0138450276628989
"New_only","Vitvi15g01623",0.0657641314855904,0.0214389108144594
"New_only","Vitvi15g04596",0.230552626190989,0.0904309283921881
"New_only","Vitvi15g01634",0.0693682043890491,0.0551650596680691
"New_only","Vitvi15g04623",0.0651468999112645,0.0505055816718202
"New_only","Vitvi15g04636",0.0355325022490702,0.0202155619508122
