"gene","baseMean","LRT_statistic","pvalue","padj"
"Vitvi01g04012",1066.77838022701,55.2171440390683,1.07923304295606e-13,4.9977415876439e-12
"Vitvi01g04013",2458.0030086906,49.4748332096607,2.00932887962857e-12,6.28993980667465e-11
"Vitvi01g00070",1780.92901231498,8.19843247872052,0.00419265973696141,0.0104238939630418
"Vitvi01g04014",197.154347541436,0.00240220391287949,0.960909507058682,0.974743549329076
"Vitvi01g00071",1844.93731954392,13.8792488732358,0.000194938967781909,0.000704078054577789
"Vitvi01g00073",0.824228577666632,0.141798431355852,0.706499633810788,NA
"Vitvi01g01845",253.941974565613,43.5949274626058,4.03884575834673e-11,9.44032296988899e-10
"Vitvi01g01846",9958.08573548249,1.5857315812965,0.207937033351771,0.297004681914091
"Vitvi01g00074",1537.88304544803,0.0646160131121292,0.799343522689975,0.857394071098495
"Vitvi01g00075",2576.21596124039,0.150024570447044,0.69851187901349,0.776523561724486
"Vitvi01g00076",3368.51870963245,0.632103240209517,0.426584879588447,0.530373206840322
"Vitvi01g00077",2596.32972980331,0.314533070023231,0.57491174286877,0.668122349984198
"Vitvi01g00078",26.472572305431,0.48350419272461,0.486839334141548,0.588478182420449
"Vitvi01g00079",52.9214234055403,3.56050522581774,0.0591697271248219,0.103310091952311
"Vitvi01g00080",1553.61011650339,2.4604053455692,0.116748650389023,0.183995634018933
"Vitvi01g01847",71.5854556361079,2.64644679287221,0.103781635108817,0.166488530477359
"Vitvi01g00081",3052.41286462942,12.1310840226369,0.000495882866407359,0.00160238330231003
"Vitvi01g00082",868.676552403706,18.6182129838193,1.59687649287643e-05,7.80413594098469e-05
"Vitvi01g01848",14.4269755987117,0.170998483192193,0.679225944436845,0.760429709180438
"Vitvi01g01849",0.43009424256239,0.0103639302610929,0.918912734624679,NA
"Vitvi01g04015",11.5169402494931,2.66796807662371,0.102386665296159,0.164636635091455
"Vitvi01g01850",2.31454996808909,0.888474182629665,0.345891125096173,0.449155268704898
"Vitvi01g04016",0.654644796192903,0.0819612681548421,0.774656947444098,NA
"Vitvi01g04017",37.8001061215441,6.77249127534856,0.00925735224589198,0.0207368730614471
"Vitvi01g01852",26.4052941552083,0.89320890800721,0.344609203224054,0.447939235510357
"Vitvi01g01853",97.1310209070806,12.4630297869282,0.000415086110581255,0.00136735919090531
"Vitvi01g04018",2.56762387999524,0.0359219645839914,0.849676734032254,0.895174088404905
"Vitvi01g00083",104.52413287097,10.9474582427009,0.000937321068649686,0.00281196320594906
"Vitvi01g04022",565.436699618685,89.2469602328124,3.48477933965637e-21,1.1760414220791e-18
"Vitvi01g01854",663.838385621543,14.0878303430826,0.000174468953229966,0.000639140093944005
"Vitvi01g01855",7357.97230137869,1.17410292887689,0.278559800139548,0.377411015785654
"Vitvi01g00085",1183.4671127767,0.366073483488208,0.545152374275386,0.641823780820227
"Vitvi01g01856",260.399738937014,7.90522370842933,0.00492922453119387,0.0120162651445173
"Vitvi01g00086",1952.78596727545,0.191328791126978,0.66181296975071,0.745447344677144
"Vitvi01g01857",225.394937661735,6.74724273555046,0.0093892674074399,0.0209941905835623
"Vitvi01g01858",161.760375739873,0.637868820461051,0.424483583363615,0.528480774193754
"Vitvi01g00087",1538.10203097835,0.085344735044373,0.770180951240813,0.83435987488539
"Vitvi01g00088",63.732644626082,9.30857800556737,0.00228083437279789,0.00611099897860237
"Vitvi01g00089",213.200858353812,7.05835998912073,0.00788961911609473,0.0180472290198802
"Vitvi01g01859",1866.08048705359,2.11121625517944,0.146223060821259,0.221887978219435
"Vitvi01g00090",161.856779486706,0.310135729803221,0.577596908061654,0.670515381538352
"Vitvi01g00091",338.366282865912,6.84491687885605,0.00888938353610507,0.0200283710968284
"Vitvi01g00092",871.341570949989,49.9184633344239,1.60269426417996e-12,5.20523785779496e-11
"Vitvi01g00095",28.3388794016474,16.6569142973518,4.47867573011439e-05,0.000193335649705796
"Vitvi01g00097",553.74944142637,10.0863043587431,0.00149375387462848,0.00424349469339429
"Vitvi01g00098",3811.46023269417,0.283362076928825,0.594506012185042,0.685365003097365
"Vitvi01g04023",7.87598393415368,0.313197191727255,0.575724855640914,0.668720299083902
"Vitvi01g04024",117.293161556386,3.23764783283684,0.0719638865354706,0.122168020168678
"Vitvi01g00099",365.34372033065,0.0330428608308466,0.855757771607233,0.899134359344592
"Vitvi01g04025",607.576473379483,12.9333424363717,0.000322780924526724,0.00109488958128352
"Vitvi01g00101",10.8200026840494,6.27164911165573,0.012268490638723,0.0264942615160923
"Vitvi01g00102",332.154499797893,23.302133863766,1.38446321955318e-06,9.17365139239164e-06
"Vitvi01g00103",1506.36409211939,41.9351557700246,9.43509364355723e-11,1.99179920310776e-09
"Vitvi01g00104",135.528388184755,21.6875224904786,3.20871605571512e-06,1.9214858713806e-05
"Vitvi01g00105",4.65839714743946,2.06263623390535,0.150948826709727,0.227698707740683
"Vitvi01g01862",24.249903915069,3.99867510383098,0.0455360449214082,0.0825782850705788
"Vitvi01g00106",567.732170087104,24.6773246494532,6.77769365340704e-07,4.85393200131791e-06
"Vitvi01g04028",8.14170492738473,0.132150023978369,0.71621315372427,0.791203410391961
"Vitvi01g01865",106.599915963035,4.44762217426728,0.0349498786365509,0.0656119187754377
