"GeneID","Immunity_Class"
"Vitvi18g03249","Other"
"Vitvi18g03250","Other"
"Vitvi18g04770","Other"
"Vitvi18g03251","Other"
"Vitvi18g04771","Other"
"Vitvi18g03252","Other"
"Vitvi18g04772","Other"
"Vitvi18g04773","Other"
"Vitvi18g04774","Other"
"Vitvi18g04779","Other"
"Vitvi18g04781","Other"
"Vitvi18g03257","Other"
"Vitvi18g03258","Other"
"Vitvi18g02388","Other"
"Vitvi18g02389","Other"
"Vitvi18g02390","Other"
"Vitvi18g02391","Other"
"Vitvi18g02392","Other"
"Vitvi18g02393","Other"
"Vitvi18g04784","Other"
"Vitvi18g04785","Other"
"Vitvi18g04786","Other"
"Vitvi18g04787","Other"
"Vitvi18g04788","Other"
"Vitvi18g04790","Other"
"Vitvi18g03265","Other"
"Vitvi18g03266","Other"
"Vitvi18g02396","Other"
"Vitvi18g03267","Other"
"Vitvi18g04791","Other"
"Vitvi18g03268","Other"
"Vitvi18g03269","Other"
"Vitvi18g02398","Other"
"Vitvi18g02399","Other"
"Vitvi18g02400","Other"
"Vitvi18g03270","Other"
"Vitvi18g02401","Other"
"Vitvi18g04793","Other"
"Vitvi18g02403","Other"
"Vitvi18g02404","Other"
"Vitvi18g02406","Other"
"Vitvi18g02407","Other"
"Vitvi18g02408","Other"
"Vitvi18g02409","Other"
"Vitvi18g02410","Other"
"Vitvi18g02411","Other"
"Vitvi18g02412","Other"
"Vitvi18g04795","Other"
"Vitvi18g02415","Other"
"Vitvi18g02416","Other"
"Vitvi18g02417","Other"
"Vitvi18g02418","Other"
"Vitvi18g02420","Other"
"Vitvi18g02421","Other"
"Vitvi18g02423","Other"
"Vitvi18g02424","Other"
"Vitvi18g02426","Other"
"Vitvi18g02427","Other"
"Vitvi18g02428","Other"
"Vitvi18g02429","Other"
"Vitvi18g02431","Other"
"Vitvi18g02432","Other"
"Vitvi18g02433","Other"
"Vitvi18g02434","Other"
"Vitvi18g02435","Other"
"Vitvi19g01159","Other"
"Vitvi19g04000","Other"
"Vitvi19g04001","Other"
"Vitvi19g01126","Other"
"Vitvi19g04005","Other"
"Vitvi19g04006","Other"
"Vitvi19g00001","Other"
"Vitvi19g00002","Other"
"Vitvi19g00003","Other"
"Vitvi19g00005","Other"
"Vitvi19g00007","Other"
"Vitvi19g00008","Other"
"Vitvi19g00009","Other"
"Vitvi19g00010","Other"
"Vitvi19g00012","Other"
"Vitvi19g00013","Other"
"Vitvi19g00014","Other"
"Vitvi19g01793","Other"
"Vitvi19g00015","Other"
"Vitvi19g00016","Other"
"Vitvi19g00017","Other"
"Vitvi19g00018","Other"
"Vitvi19g04008","Other"
"Vitvi19g04009","Other"
"Vitvi19g00020","Other"
"Vitvi19g00021","Other"
"Vitvi19g00022","Other"
"Vitvi19g01797","Other"
"Vitvi19g00023","Other"
"Vitvi19g01798","Other"
"Vitvi19g00024","Other"
"Vitvi19g00025","Other"
"Vitvi19g00026","Other"
"Vitvi19g04011","Other"
"Vitvi19g04012","Other"
"Vitvi19g00029","Other"
"Vitvi19g00030","Other"
"Vitvi19g00031","Other"
"Vitvi19g00034","Other"
"Vitvi19g00035","Other"
"Vitvi19g00038","Other"
"Vitvi19g00041","Other"
"Vitvi19g00042","Other"
"Vitvi19g01801","Other"
"Vitvi19g04017","Other"
"Vitvi19g04018","Other"
"Vitvi19g04019","Other"
"Vitvi19g00043","Other"
"Vitvi19g00045","Other"
"Vitvi19g04021","Other"
"Vitvi19g04027","Other"
"Vitvi19g00052","Other"
"Vitvi19g01817","Other"
"Vitvi19g01822","Other"
"Vitvi19g04032","Other"
"Vitvi19g01824","Other"
"Vitvi19g01823","Other"
"Vitvi19g01826","Other"
"Vitvi19g00057","Other"
"Vitvi19g00058","Other"
"Vitvi19g00059","Other"
"Vitvi19g00060","Other"
"Vitvi19g00061","Other"
"Vitvi19g04033","Other"
"Vitvi19g04036","Other"
"Vitvi19g00064","Other"
"Vitvi19g04037","Other"
"Vitvi19g00065","Other"
"Vitvi19g00066","Other"
"Vitvi19g04039","Other"
"Vitvi19g04040","Other"
"Vitvi19g00068","Other"
"Vitvi19g00069","Other"
"Vitvi19g00070","Other"
"Vitvi19g00071","Other"
"Vitvi19g00073","Other"
"Vitvi19g00074","Other"
"Vitvi19g01829","Other"
"Vitvi19g00075","Other"
"Vitvi19g00076","Other"
"Vitvi19g01830","Other"
"Vitvi19g00082","Other"
"Vitvi19g00084","Other"
"Vitvi19g04048","Other"
"Vitvi19g04049","Other"
"Vitvi19g00089","Other"
"Vitvi19g01833","Other"
"Vitvi19g01835","Other"
"Vitvi19g00091","Other"
"Vitvi19g00093","Other"
"Vitvi19g00094","Other"
"Vitvi19g00095","Other"
"Vitvi19g00096","Other"
"Vitvi19g00097","Other"
"Vitvi19g01837","Other"
"Vitvi19g00098","Other"
"Vitvi19g00099","Other"
"Vitvi19g00100","Other"
"Vitvi19g00102","Other"
"Vitvi19g00103","Other"
"Vitvi19g00104","Other"
"Vitvi19g00105","Other"
"Vitvi19g01838","Other"
"Vitvi19g00107","Other"
"Vitvi19g00108","Other"
"Vitvi19g00112","Other"
"Vitvi19g00113","Other"
"Vitvi19g00114","Other"
"Vitvi19g00115","Other"
"Vitvi19g00116","Other"
"Vitvi19g00118","Other"
"Vitvi19g00120","Other"
"Vitvi19g00121","Other"
"Vitvi19g00122","Other"
"Vitvi19g00123","Other"
"Vitvi19g00124","Other"
"Vitvi19g00125","Other"
"Vitvi19g00127","Other"
"Vitvi19g00128","Other"
"Vitvi19g00129","Other"
"Vitvi19g04051","Other"
"Vitvi19g00130","Other"
"Vitvi19g04052","Other"
"Vitvi19g00131","Other"
"Vitvi19g04053","Other"
"Vitvi19g00132","Other"
"Vitvi19g00134","Other"
"Vitvi19g00137","Other"
"Vitvi19g00138","Other"
"Vitvi19g01842","Other"
"Vitvi19g04054","Other"
"Vitvi19g04055","Other"
"Vitvi19g04057","Other"
"Vitvi19g00139","Other"
"Vitvi19g04058","Other"
"Vitvi19g00140","Other"
"Vitvi19g00141","Other"
"Vitvi19g04059","Other"
"Vitvi19g01844","Other"
"Vitvi19g00143","Other"
"Vitvi19g00144","Other"
"Vitvi19g04060","Other"
"Vitvi19g04061","Other"
"Vitvi19g00145","Other"
"Vitvi19g04063","Other"
"Vitvi19g04064","Other"
"Vitvi19g01847","Other"
"Vitvi19g01848","Other"
"Vitvi19g01849","Other"
"Vitvi19g00147","Other"
"Vitvi19g00148","Other"
"Vitvi19g00150","Other"
"Vitvi19g00151","Other"
"Vitvi19g00153","Other"
"Vitvi19g01850","Other"
"Vitvi19g04065","Other"
"Vitvi19g01851","Other"
"Vitvi19g00155","Other"
"Vitvi19g00156","Other"
"Vitvi19g01852","Other"
"Vitvi19g00157","Other"
"Vitvi19g00158","Other"
"Vitvi19g01853","Other"
"Vitvi19g04066","Other"
"Vitvi19g00159","Other"
"Vitvi19g00161","Other"
"Vitvi19g00162","Other"
"Vitvi19g00164","Other"
"Vitvi19g00165","Other"
"Vitvi19g00166","Other"
"Vitvi19g00171","Other"
"Vitvi19g04069","Other"
"Vitvi19g01854","Other"
"Vitvi19g04070","Other"
"Vitvi19g04071","Other"
"Vitvi19g04072","Other"
"Vitvi19g00174","Other"
"Vitvi19g04074","Other"
"Vitvi19g04075","Other"
"Vitvi19g00177","Other"
"Vitvi19g04076","Other"
"Vitvi19g00178","Other"
"Vitvi19g00179","Other"
"Vitvi19g00180","Other"
"Vitvi19g00181","Other"
"Vitvi19g01856","Other"
"Vitvi19g00182","Other"
"Vitvi19g00184","Other"
"Vitvi19g00185","Other"
"Vitvi19g04077","Other"
"Vitvi19g00186","Other"
"Vitvi19g00189","Other"
"Vitvi19g00190","Other"
"Vitvi19g04079","Other"
"Vitvi19g00191","Other"
"Vitvi19g01784","Other"
"Vitvi19g04080","Other"
"Vitvi19g00194","Other"
"Vitvi19g01858","Other"
"Vitvi19g00195","Other"
"Vitvi19g00196","Other"
"Vitvi19g00197","Other"
"Vitvi19g00198","Other"
"Vitvi19g01859","Other"
"Vitvi19g00199","Other"
"Vitvi19g00200","Other"
"Vitvi19g00201","Other"
"Vitvi19g04081","Other"
"Vitvi19g00202","Other"
"Vitvi19g00204","Other"
"Vitvi19g01862","Other"
"Vitvi19g00205","Other"
"Vitvi19g01864","Other"
"Vitvi19g04084","Other"
"Vitvi19g00206","Other"
"Vitvi19g01865","Other"
"Vitvi19g00207","Other"
"Vitvi19g00208","Other"
"Vitvi19g00209","Other"
"Vitvi19g00210","Other"
"Vitvi19g00214","Other"
"Vitvi19g01790","Other"
"Vitvi19g00217","Other"
"Vitvi19g00218","Other"
"Vitvi19g04086","Other"
"Vitvi19g00219","Other"
"Vitvi19g01869","Other"
"Vitvi19g00220","Other"
"Vitvi19g00221","Other"
"Vitvi19g00222","ETI_specific"
"Vitvi19g00223","Other"
"Vitvi19g00225","Other"
"Vitvi19g04087","Other"
"Vitvi19g01871","Other"
"Vitvi19g00227","Other"
"Vitvi19g00228","Other"
"Vitvi19g04088","Other"
"Vitvi19g04089","Other"
"Vitvi19g01872","Other"
"Vitvi19g01873","Other"
"Vitvi19g01874","Other"
"Vitvi19g00229","Other"
"Vitvi19g01875","Other"
"Vitvi19g00231","Other"
"Vitvi19g00233","PTI_ETI_shared"
"Vitvi19g00234","Other"
"Vitvi19g00235","Other"
"Vitvi19g01878","Other"
"Vitvi19g01880","Other"
"Vitvi19g00239","Other"
"Vitvi19g00241","Other"
"Vitvi19g01881","Other"
"Vitvi19g01883","Other"
"Vitvi19g01884","Other"
"Vitvi19g00242","Other"
"Vitvi19g04091","Other"
"Vitvi19g04092","Other"
"Vitvi19g00243","Other"
"Vitvi19g00245","Other"
"Vitvi19g00246","Other"
"Vitvi19g04093","Other"
"Vitvi19g04097","Other"
"Vitvi19g04102","Other"
"Vitvi19g04103","Other"
"Vitvi19g01893","Other"
"Vitvi19g00251","Other"
"Vitvi19g00252","Other"
"Vitvi19g04104","Other"
"Vitvi19g00253","Other"
"Vitvi19g00254","Other"
"Vitvi19g00255","Other"
"Vitvi19g00256","Other"
"Vitvi19g00257","Other"
"Vitvi19g00258","Other"
"Vitvi19g00260","Other"
"Vitvi19g00261","Other"
"Vitvi19g01895","Other"
"Vitvi19g00262","Other"
"Vitvi19g01896","Other"
"Vitvi19g00263","Other"
"Vitvi19g00264","Other"
"Vitvi19g00265","Other"
"Vitvi19g04105","Other"
"Vitvi19g00270","Other"
"Vitvi19g00271","Other"
"Vitvi19g01897","Other"
"Vitvi19g00272","Other"
"Vitvi19g04107","Other"
"Vitvi19g00274","Other"
"Vitvi19g00275","Other"
"Vitvi19g00276","Other"
"Vitvi19g04109","Other"
"Vitvi19g00280","Other"
"Vitvi19g00282","Other"
"Vitvi19g00283","Other"
"Vitvi19g04110","Other"
"Vitvi19g01899","Other"
"Vitvi19g00284","Other"
"Vitvi19g00285","Other"
"Vitvi19g00286","Other"
"Vitvi19g01901","Other"
"Vitvi19g01902","Other"
"Vitvi19g04112","Other"
"Vitvi19g00290","Other"
"Vitvi19g00291","Other"
"Vitvi19g00292","Other"
"Vitvi19g04113","Other"
"Vitvi19g04114","Other"
"Vitvi19g01905","Other"
"Vitvi19g01906","Other"
"Vitvi19g04116","Other"
"Vitvi19g01908","Other"
"Vitvi19g00297","Other"
"Vitvi19g00298","Other"
"Vitvi19g00299","Other"
"Vitvi19g01910","Other"
"Vitvi19g00300","Other"
"Vitvi19g00302","Other"
"Vitvi19g00303","Other"
"Vitvi19g04117","Other"
"Vitvi19g00304","Other"
"Vitvi19g01912","Other"
"Vitvi19g01914","Other"
"Vitvi19g00305","Other"
"Vitvi19g01916","Other"
"Vitvi19g04119","Other"
"Vitvi19g00306","Other"
"Vitvi19g00307","Other"
"Vitvi19g00308","Other"
"Vitvi19g04121","Other"
"Vitvi19g04122","Other"
"Vitvi19g04123","Other"
"Vitvi19g04126","Other"
"Vitvi19g04130","Other"
"Vitvi19g04131","Other"
"Vitvi19g04133","Other"
"Vitvi19g04135","Other"
"Vitvi19g00317","Other"
"Vitvi19g00318","Other"
"Vitvi19g00319","Other"
"Vitvi19g04136","Other"
"Vitvi19g04137","Other"
"Vitvi19g04138","Other"
"Vitvi19g00322","Other"
"Vitvi19g04139","Other"
"Vitvi19g01927","Other"
"Vitvi19g04144","Other"
"Vitvi19g04145","Other"
"Vitvi19g01931","Other"
"Vitvi19g04149","Other"
"Vitvi19g04150","Other"
"Vitvi19g04153","Other"
"Vitvi19g00328","Other"
"Vitvi19g04154","Other"
"Vitvi19g04155","Other"
"Vitvi19g04156","Other"
"Vitvi19g04158","Other"
"Vitvi19g04160","Other"
"Vitvi19g04161","Other"
"Vitvi19g04162","Other"
"Vitvi19g00339","Other"
"Vitvi19g04163","Other"
"Vitvi19g04166","Other"
"Vitvi19g04167","Other"
"Vitvi19g04168","Other"
"Vitvi19g04170","Other"
"Vitvi19g04171","Other"
"Vitvi19g04172","Other"
"Vitvi19g04174","Other"
"Vitvi19g04179","Other"
"Vitvi19g04181","Other"
"Vitvi19g04183","Other"
"Vitvi19g04184","Other"
"Vitvi19g04185","Other"
"Vitvi19g04188","Other"
"Vitvi19g04192","Other"
"Vitvi19g01952","Other"
"Vitvi19g04193","Other"
"Vitvi19g00364","Other"
"Vitvi19g00366","Other"
"Vitvi19g00367","Other"
"Vitvi19g00368","Other"
"Vitvi19g00369","Other"
"Vitvi19g00370","Other"
"Vitvi19g01972","Other"
"Vitvi19g00371","Other"
"Vitvi19g00372","Other"
"Vitvi19g00373","Other"
"Vitvi19g00375","Other"
"Vitvi19g00376","Other"
"Vitvi19g00377","Other"
"Vitvi19g00378","Other"
"Vitvi19g01791","Other"
"Vitvi19g04196","Other"
"Vitvi19g04197","Other"
"Vitvi19g00384","Other"
"Vitvi19g01974","Other"
"Vitvi19g04199","Other"
"Vitvi19g00388","Other"
"Vitvi19g00391","Other"
"Vitvi19g00392","Other"
"Vitvi19g04201","Other"
"Vitvi19g00394","Other"
"Vitvi19g00395","Other"
"Vitvi19g00396","Other"
"Vitvi19g00397","Other"
"Vitvi19g01977","Other"
"Vitvi19g00401","Other"
"Vitvi19g01979","Other"
"Vitvi19g00402","Other"
"Vitvi19g00403","Other"
"Vitvi19g00404","Other"
"Vitvi19g01981","Other"
"Vitvi19g00405","Other"
"Vitvi19g00406","Other"
"Vitvi19g00407","Other"
"Vitvi19g00408","Other"
"Vitvi19g00410","Other"
"Vitvi19g00411","Other"
"Vitvi19g01982","Other"
"Vitvi19g00412","Other"
"Vitvi19g04203","Other"
"Vitvi19g00413","Other"
"Vitvi19g01983","Other"
"Vitvi19g04204","Other"
"Vitvi19g01985","Other"
"Vitvi19g00416","Other"
"Vitvi19g00417","Other"
"Vitvi19g01986","Other"
"Vitvi19g00418","Other"
"Vitvi19g00420","Other"
"Vitvi19g00421","Other"
"Vitvi19g04209","Other"
"Vitvi19g00423","Other"
"Vitvi19g04210","Other"
"Vitvi19g04212","Other"
"Vitvi19g04213","Other"
"Vitvi19g04214","Other"
"Vitvi19g04215","Other"
"Vitvi19g01993","Other"
"Vitvi19g00429","Other"
"Vitvi19g00432","Other"
"Vitvi19g04217","Other"
"Vitvi19g04218","Other"
"Vitvi19g04219","Other"
"Vitvi19g00434","Other"
"Vitvi19g01995","Other"
"Vitvi19g04221","Other"
"Vitvi19g00436","Other"
"Vitvi19g00441","Other"
"Vitvi19g01998","Other"
"Vitvi19g00442","Other"
"Vitvi19g00443","Other"
"Vitvi19g00445","Other"
"Vitvi19g00446","Other"
"Vitvi19g00447","Other"
"Vitvi19g02000","Other"
"Vitvi19g00451","Other"
"Vitvi19g00453","Other"
"Vitvi19g02001","Other"
"Vitvi19g02002","Other"
"Vitvi19g04225","Other"
"Vitvi19g00456","Other"
"Vitvi19g00457","Other"
"Vitvi19g00458","Other"
"Vitvi19g00460","Other"
"Vitvi19g00462","Other"
"Vitvi19g04226","Other"
"Vitvi19g00463","Other"
"Vitvi19g04227","Other"
"Vitvi19g00464","Other"
"Vitvi19g00465","Other"
"Vitvi19g04228","Other"
"Vitvi19g04229","Other"
"Vitvi19g00469","Other"
"Vitvi19g00470","Other"
"Vitvi19g00471","Other"
"Vitvi19g00472","Other"
"Vitvi19g00473","Other"
"Vitvi19g00474","Other"
"Vitvi19g04230","Other"
"Vitvi19g04231","Other"
"Vitvi19g04232","Other"
"Vitvi19g00476","Other"
"Vitvi19g04233","Other"
"Vitvi19g02007","Other"
"Vitvi19g00477","Other"
"Vitvi19g04234","Other"
"Vitvi19g00478","Other"
"Vitvi19g02008","Other"
"Vitvi19g02009","Other"
"Vitvi19g00479","Other"
"Vitvi19g00480","Other"
"Vitvi19g00481","Other"
"Vitvi19g00482","Other"
"Vitvi19g00483","Other"
"Vitvi19g02010","Other"
"Vitvi19g00484","Other"
"Vitvi19g00486","Other"
"Vitvi19g00487","Other"
"Vitvi19g00488","Other"
"Vitvi19g00489","Other"
"Vitvi19g02011","Other"
"Vitvi19g04235","Other"
"Vitvi19g00490","Other"
"Vitvi19g00491","Other"
"Vitvi19g02012","Other"
"Vitvi19g00492","Other"
"Vitvi19g00493","Other"
"Vitvi19g02013","Other"
"Vitvi19g00494","Other"
"Vitvi19g00497","Other"
"Vitvi19g00498","Other"
"Vitvi19g02014","Other"
"Vitvi19g00499","Other"
"Vitvi19g00501","Other"
"Vitvi19g00502","Other"
"Vitvi19g00503","Other"
"Vitvi19g00504","Other"
"Vitvi19g04236","Other"
"Vitvi19g04237","Other"
"Vitvi19g00506","Other"
"Vitvi19g02020","Other"
"Vitvi19g00507","Other"
"Vitvi19g02021","Other"
"Vitvi19g00508","Other"
"Vitvi19g00509","Other"
"Vitvi19g00512","Other"
"Vitvi19g04239","Other"
"Vitvi19g02023","Other"
"Vitvi19g00514","Other"
"Vitvi19g00515","Other"
"Vitvi19g00518","Other"
"Vitvi19g00519","Other"
"Vitvi19g04240","Other"
"Vitvi19g04241","Other"
"Vitvi19g00527","Other"
"Vitvi19g00528","Other"
"Vitvi19g00529","Other"
"Vitvi19g00530","Other"
"Vitvi19g04242","Other"
"Vitvi19g00533","Other"
"Vitvi19g02031","Other"
"Vitvi19g00536","Other"
"Vitvi19g00537","Other"
"Vitvi19g00538","Other"
"Vitvi19g00539","Other"
"Vitvi19g00541","Other"
"Vitvi19g00542","Other"
"Vitvi19g02032","Other"
"Vitvi19g00543","Other"
"Vitvi19g00547","Other"
"Vitvi19g00549","Other"
"Vitvi19g00550","Other"
"Vitvi19g00551","Other"
"Vitvi19g00552","Other"
"Vitvi19g00554","Other"
"Vitvi19g00555","Other"
"Vitvi19g00557","Other"
"Vitvi19g00558","Other"
"Vitvi19g04243","Other"
"Vitvi19g00559","Other"
"Vitvi19g00561","Other"
"Vitvi19g04244","Other"
"Vitvi19g04245","Other"
"Vitvi19g00563","Other"
"Vitvi19g00564","Other"
"Vitvi19g00565","Other"
"Vitvi19g00566","Other"
"Vitvi19g00567","Other"
"Vitvi19g00568","Other"
"Vitvi19g00569","Other"
"Vitvi19g00570","Other"
"Vitvi19g00572","Other"
"Vitvi19g00573","Other"
"Vitvi19g00574","Other"
"Vitvi19g00575","Other"
"Vitvi19g00576","Other"
"Vitvi19g00577","Other"
"Vitvi19g02035","Other"
"Vitvi19g00578","Other"
"Vitvi19g00579","Other"
"Vitvi19g00580","Other"
"Vitvi19g00581","Other"
"Vitvi19g02038","Other"
"Vitvi19g02039","Other"
"Vitvi19g02040","Other"
"Vitvi19g04248","Other"
"Vitvi19g00585","Other"
"Vitvi19g00586","Other"
"Vitvi19g00587","Other"
"Vitvi19g02042","Other"
"Vitvi19g00588","Other"
"Vitvi19g00589","Other"
"Vitvi19g00590","Other"
"Vitvi19g00591","Other"
"Vitvi19g00592","Other"
"Vitvi19g00596","Other"
"Vitvi19g00601","Other"
"Vitvi19g00602","Other"
"Vitvi19g00604","Other"
"Vitvi19g04252","Other"
"Vitvi19g00606","Other"
"Vitvi19g00607","Other"
"Vitvi19g04253","Other"
"Vitvi19g00608","Other"
"Vitvi19g00609","Other"
"Vitvi19g00610","Other"
"Vitvi19g04254","Other"
"Vitvi19g02047","Other"
"Vitvi19g00611","Other"
"Vitvi19g00612","Other"
"Vitvi19g00613","Other"
"Vitvi19g00614","Other"
"Vitvi19g00615","Other"
"Vitvi19g00617","Other"
"Vitvi19g00618","Other"
"Vitvi19g00619","Other"
"Vitvi19g04255","Other"
"Vitvi19g00620","Other"
"Vitvi19g00621","Other"
"Vitvi19g04256","Other"
"Vitvi19g00623","Other"
"Vitvi19g00625","Other"
"Vitvi19g00626","Other"
"Vitvi19g04257","Other"
"Vitvi19g00627","Other"
"Vitvi19g00631","Other"
"Vitvi19g04259","Other"
"Vitvi19g00633","Other"
"Vitvi19g04260","Other"
"Vitvi19g04261","Other"
"Vitvi19g00641","Other"
"Vitvi19g00645","Other"
"Vitvi19g04264","Other"
"Vitvi19g00652","Other"
"Vitvi19g00653","Other"
"Vitvi19g00654","Other"
"Vitvi19g04265","Other"
"Vitvi19g00655","Other"
"Vitvi19g00656","Other"
"Vitvi19g00657","Other"
"Vitvi19g00658","Other"
"Vitvi19g00659","Other"
"Vitvi19g02052","Other"
"Vitvi19g02056","Other"
"Vitvi19g02057","Other"
"Vitvi19g00660","Other"
"Vitvi19g02058","Other"
"Vitvi19g00662","Other"
"Vitvi19g02059","Other"
"Vitvi19g00664","Other"
"Vitvi19g02061","Other"
"Vitvi19g00665","Other"
"Vitvi19g00666","Other"
"Vitvi19g00668","Other"
"Vitvi19g02062","Other"
"Vitvi19g00672","Other"
"Vitvi19g04273","Other"
"Vitvi19g00673","Other"
"Vitvi19g00674","Other"
"Vitvi19g00675","Other"
"Vitvi19g00676","Other"
"Vitvi19g00677","Other"
"Vitvi19g04274","Other"
"Vitvi19g00678","Other"
"Vitvi19g00680","Other"
"Vitvi19g00681","Other"
"Vitvi19g00682","Other"
"Vitvi19g02065","Other"
"Vitvi19g00683","Other"
"Vitvi19g00685","Other"
"Vitvi19g00687","Other"
"Vitvi19g00688","Other"
"Vitvi19g00690","Other"
"Vitvi19g00691","Other"
"Vitvi19g00692","Other"
"Vitvi19g00693","Other"
"Vitvi19g02068","Other"
"Vitvi19g00694","Other"
"Vitvi19g00695","Other"
"Vitvi19g00696","Other"
"Vitvi19g00697","Other"
"Vitvi19g00698","Other"
"Vitvi19g00700","Other"
"Vitvi19g00703","Other"
"Vitvi19g00704","Other"
"Vitvi19g00706","Other"
"Vitvi19g00707","Other"
"Vitvi19g04277","Other"
"Vitvi19g00708","Other"
"Vitvi19g04278","Other"
"Vitvi19g04279","Other"
"Vitvi19g04280","Other"
"Vitvi19g00709","Other"
"Vitvi19g04281","Other"
"Vitvi19g00712","Other"
"Vitvi19g00713","Other"
"Vitvi19g04283","Other"
"Vitvi19g02073","Other"
"Vitvi19g04284","Other"
"Vitvi19g00719","Other"
"Vitvi19g04285","Other"
"Vitvi19g00720","Other"
"Vitvi19g00721","Other"
"Vitvi19g00722","Other"
"Vitvi19g00723","Other"
"Vitvi19g00724","Other"
"Vitvi19g00725","Other"
"Vitvi19g04286","Other"
"Vitvi19g04287","Other"
"Vitvi19g00727","Other"
"Vitvi19g00728","Other"
"Vitvi19g00729","Other"
"Vitvi19g02076","Other"
"Vitvi19g04288","Other"
"Vitvi19g02077","Other"
"Vitvi19g04289","Other"
"Vitvi19g00730","Other"
"Vitvi19g00731","Other"
"Vitvi19g02080","Other"
"Vitvi19g00732","Other"
"Vitvi19g00734","Other"
"Vitvi19g00735","Other"
"Vitvi19g00736","Other"
"Vitvi19g00739","Other"
"Vitvi19g00740","Other"
"Vitvi19g00744","Other"
"Vitvi19g04290","Other"
"Vitvi19g00745","Other"
"Vitvi19g00747","Other"
"Vitvi19g00749","Other"
"Vitvi19g00750","Other"
"Vitvi19g02084","Other"
"Vitvi19g00757","Other"
"Vitvi19g00758","Other"
"Vitvi19g00759","Other"
"Vitvi19g00760","Other"
"Vitvi19g00761","Other"
"Vitvi19g00762","Other"
"Vitvi19g00766","Other"
"Vitvi19g00767","Other"
"Vitvi19g00768","Other"
"Vitvi19g00775","Other"
"Vitvi19g00776","Other"
"Vitvi19g04293","Other"
"Vitvi19g00778","Other"
"Vitvi19g00780","Other"
"Vitvi19g00781","Other"
"Vitvi19g00782","Other"
"Vitvi19g00783","Other"
"Vitvi19g02088","Other"
"Vitvi19g02091","Other"
"Vitvi19g02092","Other"
"Vitvi19g04298","Other"
"Vitvi19g02100","Other"
"Vitvi19g04299","Other"
"Vitvi19g00794","Other"
"Vitvi19g00795","ETI_specific"
"Vitvi19g02101","Other"
"Vitvi19g02102","Other"
"Vitvi19g04300","ETI_specific"
"Vitvi19g04301","Other"
"Vitvi19g04302","Other"
"Vitvi19g04303","Other"
"Vitvi19g00835","Other"
"Vitvi19g04305","Other"
"Vitvi19g04306","Other"
"Vitvi19g00865","Other"
"Vitvi19g04307","ETI_specific"
"Vitvi19g02103","Other"
"Vitvi19g04309","Other"
"Vitvi19g02106","Other"
"Vitvi19g02108","Other"
"Vitvi19g00899","Other"
"Vitvi19g00900","Other"
"Vitvi19g04311","Other"
"Vitvi19g02111","Other"
"Vitvi19g00904","Other"
"Vitvi19g00905","Other"
"Vitvi19g00906","Other"
"Vitvi19g00907","Other"
"Vitvi19g00908","Other"
"Vitvi19g00909","Other"
"Vitvi19g00911","Other"
"Vitvi19g00912","Other"
"Vitvi19g00913","Other"
"Vitvi19g00915","Other"
"Vitvi19g00916","Other"
"Vitvi19g00917","Other"
"Vitvi19g02112","Other"
"Vitvi19g00922","Other"
"Vitvi19g00927","Other"
"Vitvi19g00928","Other"
"Vitvi19g00929","Other"
"Vitvi19g00930","Other"
"Vitvi19g00931","Other"
"Vitvi19g00933","Other"
"Vitvi19g04315","Other"
"Vitvi19g00935","Other"
"Vitvi19g04320","Other"
"Vitvi19g04322","Other"
"Vitvi19g00954","Other"
"Vitvi19g00956","Other"
"Vitvi19g00958","Other"
"Vitvi19g00961","Other"
"Vitvi19g00962","Other"
"Vitvi19g04330","Other"
"Vitvi19g04331","Other"
"Vitvi19g04332","Other"
"Vitvi19g02130","Other"
"Vitvi19g04338","Other"
"Vitvi19g00974","Other"
"Vitvi19g00978","Other"
"Vitvi19g04339","Other"
"Vitvi19g02133","Other"
"Vitvi19g00980","Other"
"Vitvi19g04341","Other"
"Vitvi19g04343","Other"
"Vitvi19g02136","Other"
"Vitvi19g00987","Other"
"Vitvi19g04345","Other"
"Vitvi19g00994","Other"
"Vitvi19g04349","Other"
"Vitvi19g04350","Other"
"Vitvi19g04352","Other"
"Vitvi19g04354","Other"
"Vitvi19g04357","Other"
"Vitvi19g04358","Other"
"Vitvi19g04359","Other"
"Vitvi19g02141","Other"
"Vitvi19g01005","Other"
"Vitvi19g04361","Other"
"Vitvi19g04363","Other"
"Vitvi19g04366","Other"
"Vitvi19g04367","Other"
"Vitvi19g01028","Other"
"Vitvi19g04372","Other"
"Vitvi19g04373","Other"
"Vitvi19g04376","Other"
"Vitvi19g04387","Other"
"Vitvi19g01058","Other"
"Vitvi19g04388","Other"
"Vitvi19g02164","Other"
"Vitvi19g02165","Other"
"Vitvi19g04391","Other"
"Vitvi19g04392","Other"
"Vitvi19g02208","Other"
"Vitvi19g01375","Other"
"Vitvi19g04395","Other"
"Vitvi19g01381","Other"
"Vitvi19g01383","Other"
"Vitvi19g02212","Other"
"Vitvi19g04401","Other"
"Vitvi19g01389","Other"
"Vitvi19g01391","Other"
"Vitvi19g01394","Other"
"Vitvi19g01400","Other"
"Vitvi19g01403","Other"
"Vitvi19g04408","Other"
"Vitvi19g04409","Other"
"Vitvi19g04410","Other"
"Vitvi19g01440","Other"
"Vitvi19g01438","Other"
"Vitvi19g04411","Other"
